temperatura,vibracion,presion,hora,dia_semana
0.18570649246164614,-0.7310484780354116,0.24964009661618763,1.2302225096501902,1.014543558075202
-1.1693970994157934,-0.17428262528266547,-1.091505784568809,-0.21705552293731048,0.5147684063140187
0.7386048422632725,-0.1941671200238354,0.9276915458398285,0.36185569009768975,-0.9845570489695312
0.2741702284299059,-1.1486228675999708,0.7831070456377289,0.6513112966151899,-1.4843322007307145
0.43903446364348325,1.9732428067636394,0.8379494422661115,-0.07232771967856043,-1.4843322007307145
0.046979270147784,-0.45266555165903855,-1.0516204052027116,-0.7959667359723107,0.014993254552835402
0.7124678293635601,-0.5918570148472246,0.8130210801623008,-0.5065111294548106,1.014543558075202
-0.9502482989489691,-0.2339361095061744,-0.518153456181172,-1.519605752266061,1.5143187098363853
1.188965679919869,-0.6515104990707336,0.12998395851789704,-0.3617833261960606,0.014993254552835402
-1.0728912056322388,0.16375378531721568,-0.9718496464705203,-0.21705552293731048,-0.9845570489695312
1.5428206237929107,-0.03509116209447937,0.3792675795560004,0.5065834933564398,-1.4843322007307145
1.6694846093838278,-0.5520880253648857,-0.6128812321756502,0.79603909987394,1.014543558075202
0.30030724132962106,0.6608661538464529,1.1321041150910716,-0.3617833261960606,-1.4843322007307145
-1.1693970994157934,0.6608661538464529,-0.18909907641087556,-1.664333555524811,-1.4843322007307145
2.0474660267027596,-0.03509116209447937,0.4440813210259085,-1.519605752266061,-0.4847818972083479
0.4832663316276131,-0.13451363580032646,0.6135941833318188,1.3749503129089402,-1.4843322007307145
-0.9341639833183738,0.3029452485054018,-1.375689112552247,0.5065834933564398,0.014993254552835402
-0.9040058915110141,-0.17428262528266547,0.9276915458398285,-1.0854223424898108,0.014993254552835402
3.2015156731977896,0.00467782738785964,0.015313492840369274,-0.6512389327135607,0.5147684063140187
0.6199830144876501,-0.7111639832942417,-0.12927100736173025,-1.0854223424898108,-0.9845570489695312
1.476472821816716,0.08421580635253766,0.25961144145771153,-0.21705552293731048,0.014993254552835402
-0.15407467523462556,-0.6713949938119026,-1.19121923298405,-0.07232771967856043,1.5143187098363853
-0.05756878145106818,1.197747511858029,1.266717270451649,0.79603909987394,1.014543558075202
-0.6808360121365395,0.18363828005838473,-0.4533397147112639,0.9407669031326901,0.014993254552835402
0.14147462447751627,0.7801731222934699,0.4590383382881935,-0.7959667359723107,1.014543558075202
-0.02942122909753073,-0.43278105691786944,-1.1313911639349048,-1.664333555524811,1.014543558075202
0.7928894075165223,1.2176320065991981,1.1470611323533584,0.07240008358018964,-1.4843322007307145
-0.891942654788069,0.8398266065169779,-0.2539128178807819,-1.374877949007311,0.014993254552835402
-0.07164255762783833,-0.43278105691786944,0.4390956486051457,0.9407669031326901,0.5147684063140187
0.5536352125114553,-0.03509116209447937,-1.7197005095848303,-1.374877949007311,-0.4847818972083479
0.3344864120446282,-0.11462914105915739,-2.1634253550326528,1.2302225096501902,0.5147684063140187
-0.6667622359597694,0.04444681687019865,-1.2261189399293846,-1.664333555524811,1.5143187098363853
-1.2236816646690445,0.8795955959993169,1.4212731154952742,-0.7959667359723107,0.5147684063140187
0.802942104785645,0.5017901959170968,-0.8970645601590882,-0.7959667359723107,1.014543558075202
-0.13396928069638575,0.6807506485876219,0.2695827862992355,0.9407669031326901,0.014993254552835402
-0.49988746129236983,0.3029452485054018,-0.8222794738476579,-1.664333555524811,1.5143187098363853
0.8230474993238848,1.7942823540931132,-0.21402743851468448,-0.6512389327135607,-1.4843322007307145
1.0341541419754143,1.336938975046215,-1.3208467159238646,0.5065834933564398,1.5143187098363853
0.4551187792740756,-0.29358959372968246,-2.1085829584042703,0.5065834933564398,-0.4847818972083479
-0.24052787174906307,-0.8702399412235977,0.20975471725009018,-1.519605752266061,-1.4843322007307145
0.7627313157091625,-1.1883918570823098,-1.3407894056069125,0.07240008358018964,-0.9845570489695312
0.4732136343584932,-0.9298934254471066,-0.09935697283715848,1.0854947063914402,0.014993254552835402
1.5367890054314381,0.10410030109370673,-0.7325373702739408,-0.07232771967856043,-0.4847818972083479
-1.3483351108061379,2.2317412383988424,-0.7973511117438472,-1.519605752266061,0.014993254552835402
-0.31692837099437776,-1.665619730870377,0.6534795626979144,1.6644059194264402,-0.9845570489695312
-0.22444355611846778,-0.9696624149294456,0.7432216662716316,-0.07232771967856043,1.014543558075202
-0.9401956016798463,-0.45266555165903855,-0.3536262662960229,-0.3617833261960606,0.5147684063140187
1.936886356742435,0.7404041328111308,0.24964009661618763,0.5065834933564398,1.014543558075202
-0.20433816158022797,-1.0094314044117838,1.72539913316176,1.2302225096501902,0.014993254552835402
1.4744622823628908,0.3824832274700798,-1.5352306300166334,0.5065834933564398,-1.4843322007307145
0.6983940531867899,-0.7907019622589196,-0.49821076649812246,-1.0854223424898108,0.5147684063140187
-0.33100214717114507,-0.13451363580032646,-1.3407894056069125,-0.21705552293731048,-1.4843322007307145
0.5656984492344004,-1.1685073623411397,-0.2987838696676405,0.5065834933564398,1.5143187098363853
0.5677089886882255,-1.3275833202704959,-0.9768353188912813,0.07240008358018964,0.5147684063140187
0.46919255545084293,1.6550908909049271,1.4960582018067043,0.2171278868389397,1.014543558075202
0.6541621852026601,1.336938975046215,-0.3835403008205947,0.6513112966151899,1.5143187098363853
-1.1452706259699061,-0.2737050989885134,-1.2261189399293846,-1.2301501457485609,-0.4847818972083479
1.098491404497787,-0.5322035306237165,-0.03952890378801318,1.3749503129089402,-0.4847818972083479
-1.2598713748378783,-0.37312757269436053,-0.1242853349409674,-0.6512389327135607,0.5147684063140187
0.4671820159970207,0.024562322129028702,-1.1413625087764305,0.2171278868389397,1.014543558075202
-0.23650679284141282,-0.35324307795319143,-1.2360902847709085,-0.21705552293731048,-1.4843322007307145
-0.28475973973319296,-0.2737050989885134,1.351473701604605,-1.519605752266061,1.5143187098363853
1.0864281677748417,-0.3333585832120215,-0.044514576208774255,-0.7959667359723107,1.5143187098363853
-0.3732234757014527,1.9135893225401304,1.4212731154952742,-1.374877949007311,1.014543558075202
0.09523221703956126,-0.37312757269436053,-1.196204905404813,1.2302225096501902,1.5143187098363853
-0.7029519461286045,1.0983250381521812,-0.7873797669023233,-0.9406945392310608,-1.4843322007307145
-0.2123803193955256,-0.37312757269436053,0.48396670039200423,0.36185569009768975,1.014543558075202
0.322423175321686,0.5415591853994358,-0.06944293831258495,-0.6512389327135607,-0.4847818972083479
0.16560109792340633,-1.824695688799733,-0.34864059387526186,-1.374877949007311,-0.9845570489695312
1.9891603825418598,0.12398479583487666,-0.4184400077659293,1.5196781161676902,-0.9845570489695312
-1.3463245713523142,0.024562322129028702,-0.6776949736455565,0.5065834933564398,-0.4847818972083479
-2.6431225190688568,0.2035227747995547,0.9027631837360178,-1.374877949007311,0.014993254552835402
0.549614133603808,-0.09474464631798744,-2.03379787209284,1.0854947063914402,-0.4847818972083479
-0.2143908588493479,-0.9298934254471066,1.1221327702495494,0.79603909987394,-0.4847818972083479
-0.08370579435078337,0.08421580635253766,1.2966313049762224,0.2171278868389397,0.5147684063140187
-0.017357992374588554,-0.4128965621766995,-0.8671505256345164,1.5196781161676902,1.5143187098363853
0.734583763355625,1.058556048669842,-0.343654921454499,-1.374877949007311,0.5147684063140187
-0.35914969952468256,1.5357839224579102,0.8728491492114461,-1.664333555524811,0.014993254552835402
0.6119408566723553,0.12398479583487666,-0.343654921454499,1.6644059194264402,1.5143187098363853
-0.42549750150087734,0.5813281748817748,0.4390956486051457,-1.374877949007311,-0.9845570489695312
-0.0073052951054657905,2.0130117962459773,0.7083219593262969,-1.2301501457485609,0.5147684063140187
-1.2679135326531745,-0.7310484780354116,2.129238599243485,-1.519605752266061,-0.9845570489695312
0.49532956835055814,0.14386929057604572,-0.7923654393230843,-1.374877949007311,1.5143187098363853
1.3377455995028538,0.6807506485876219,0.6634509075394384,0.2171278868389397,0.5147684063140187
-2.8562397011742098,-0.2339361095061744,-0.5979242149133652,-0.6512389327135607,0.5147684063140187
0.22189620263048124,0.6608661538464529,-1.1363768363556677,0.79603909987394,1.014543558075202
0.4209396085590657,1.7942823540931132,0.7033362869055358,0.2171278868389397,1.014543558075202
-0.02942122909753073,0.14386929057604572,0.9177202009983045,-1.0854223424898108,-0.4847818972083479
0.6622043430179577,-0.45266555165903855,-0.27385550756382976,0.2171278868389397,-0.4847818972083479
-0.44560289603912,1.1778630171168591,0.9127345285775418,0.07240008358018964,1.014543558075202
-1.2156395068537484,0.4222522169524188,0.2645971138784726,-0.5065111294548106,-0.9845570489695312
0.06909520413984893,0.3824832274700798,1.6605853916918518,-1.2301501457485609,-0.9845570489695312
-0.2887808186408403,0.601212669622944,1.4113017706537485,0.07240008358018964,1.014543558075202
